date,R_t-estimate,school_closing,cancel_public_events,restrictions_on_gatherings,internationaltravel,temperature,windspeed,full_vaccination,visible,new_deaths
2021/3/18,1.25,3,2,4,3,47.5,7.7,12.51,6.2,423
2021/3/19,1.21,3,2,4,3,46.8,6.3,12.8,6.3,386
2021/3/20,0.91,3,2,4,3,47,11,13.09,6.6,401
2021/3/21,0.8,3,2,4,3,47.6,5.6,13.31,6.5,300
2021/3/22,0.83,3,2,4,3,49.4,4,13.64,6.4,386
2021/3/23,0.93,3,2,4,3,52.9,4.5,14.01,6.2,551
2021/3/24,1.07,3,2,4,3,54.2,5.5,14.44,6.2,460
2021/3/25,1.1,3,2,4,3,54.6,3.4,14.89,6.3,460
2021/3/26,0.83,3,2,4,3,54.9,3.9,15.34,6.2,457
2021/3/27,0.7,3,2,4,3,58.4,4.1,15.74,6.4,380
2021/3/28,0.64,3,2,4,3,59.6,3.4,16.01,6.2,297
2021/3/29,0.72,3,2,4,3,58,4.7,16.42,3.9,417
2021/3/30,1.01,3,2,4,3,57.5,4.5,16.86,4.7,529
2021/3/31,1.24,3,2,4,3,57,5.4,17.37,6.2,467
2021/4/1,1.24,3,2,4,3,57.2,7.2,17.85,6.2,501
2021/4/2,0.95,3,2,4,3,52.1,4.3,18.32,6.4,481
2021/4/3,0.44,3,2,4,3,53.6,9.4,18.7,6.3,376
2021/4/4,0.09,3,2,4,3,46.3,8.1,18.86,6.2,326
2021/4/5,0.16,3,2,4,3,45.7,5.9,19.14,6.2,296
2021/4/6,0.58,2,2,4,3,49,5.7,19.62,6.2,421
2021/4/7,1.12,2,2,4,3,53.6,6.6,20.17,6.7,627
2021/4/8,1.46,2,2,4,3,56.8,8.4,20.73,6.3,487
2021/4/9,1.33,2,2,4,3,54.2,7.9,21.29,5.1,718
2021/4/10,1.04,2,2,4,3,52.2,7.1,21.82,5.8,344
2021/4/11,0.73,2,2,4,3,49.8,5.7,22.16,6.2,331
2021/4/12,0.73,2,2,4,3,51.7,5.2,22.6,6.5,358
2021/4/13,0.92,2,2,4,3,51.8,5.1,23.08,6.3,476
2021/4/14,1.15,2,2,4,3,52.5,4.8,23.61,6.3,469
2021/4/15,1.14,2,2,4,3,48.9,5.1,24.2,5.9,380
2021/4/16,0.93,2,2,4,3,47.6,4,24.83,6.2,429
2021/4/17,0.63,2,2,4,3,51.9,3.8,25.43,6.4,310
2021/4/18,0.52,2,2,4,3,54.4,4.6,25.83,6.4,251
2021/4/19,0.72,2,2,4,3,55.1,3.5,26.34,6.1,316
2021/4/20,1.03,2,2,4,3,57,4.3,26.9,5.8,390
2021/4/21,1.24,2,2,4,3,59.3,5.9,27.52,6.2,364
2021/4/22,1.28,2,2,4,3,58.9,4.6,28.18,6.2,360
2021/4/23,1.02,2,2,4,3,60.3,5.2,28.85,6.3,342
2021/4/24,0.7,2,2,4,3,62.2,7.9,29.49,5.4,322
2021/4/25,0.59,2,2,4,3,61.4,7.2,29.94,5.8,217
2021/4/26,0.69,2,2,4,3,60.1,4,30.51,5.2,301
2021/4/27,0.97,2,2,4,3,65,5.1,31.13,6.2,373
2021/4/28,1.2,2,2,4,3,64,8.4,31.81,5.7,344
2021/4/29,1.12,2,2,4,3,59.2,7.3,32.69,6.1,288
2021/4/30,0.85,2,2,4,3,58.8,6.7,33.57,6.4,263
2021/5/1,0.52,2,2,4,3,55.9,3,34.28,6.2,226
2021/5/2,0.33,2,2,4,3,58.7,5.7,34.9,6.3,144
2021/5/3,0.51,2,2,4,3,62.9,9.2,35.58,6.3,256
2021/5/4,0.88,2,2,4,3,64.2,6.7,36.33,6.2,305
2021/5/5,1.17,2,2,4,3,65.4,4.6,37.14,6.4,267
2021/5/6,1.22,2,2,4,3,65.7,4.8,38,6.2,258
2021/5/7,0.92,2,2,4,3,69.2,6.1,38.91,6.4,207
2021/5/8,0.53,2,2,4,3,64.4,5.6,39.76,6.2,224
2021/5/9,0.34,2,2,4,3,61.3,6.5,40.39,6.1,139
2021/5/10,0.38,1,2,4,3,60.7,7.6,41.13,6.1,198
2021/5/11,0.66,1,2,4,3,58,5.5,41.89,6.5,251
2021/5/12,0.88,1,2,4,3,59.4,6,42.69,6.2,262
2021/5/13,0.95,1,2,4,3,63.5,6.5,43.57,6.2,201
2021/5/14,0.76,1,2,4,3,63.8,7.8,44.49,6.3,182
2021/5/15,0.42,1,2,4,3,60.9,5.9,45.39,6.5,136
2021/5/16,0.27,1,2,4,3,61.9,8.5,46.07,6.2,93
2021/5/17,0.36,1,2,4,3,61.6,6.1,46.85,6.4,140
2021/5/18,0.65,1,2,4,3,63.4,5.5,47.62,6.5,201
2021/5/19,0.93,1,2,4,3,66.9,10.4,48.43,6.2,149
2021/5/20,1,1,2,4,3,67.2,8.4,49.35,6.6,164
2021/5/21,0.82,1,2,4,3,69.7,7.7,50.3,5.7,218
2021/5/22,0.49,1,2,4,3,64.6,4.6,51.16,5.6,125
2021/5/23,0.31,1,2,4,3,64.7,4.8,51.84,6.4,72
2021/5/24,0.4,1,1,4,3,64.5,4.5,52.61,6.2,110
2021/5/25,0.68,1,1,4,3,67.2,4.6,53.4,6.4,166
2021/5/26,0.94,1,1,4,3,68.7,4.6,54.28,6.5,121
2021/5/27,1.01,1,2,4,3,66.9,4.7,55.26,6.5,171
2021/5/28,0.83,1,2,4,3,66.4,5.6,56.24,6.4,126
2021/5/29,0.54,1,2,4,3,66.6,5.2,57.11,6.3,83
2021/5/30,0.37,1,2,4,3,68.6,4.2,57.78,6.5,44
2021/5/31,0.31,1,2,4,3,71.8,4.6,58.57,6.2,82
2021/6/1,0.51,1,2,4,3,73.5,4.5,59.35,6.4,93
2021/6/2,0.72,1,2,4,3,71.2,3.4,60.03,6.6,62
2021/6/3,0.86,1,2,4,3,69.4,5.2,61.02,6.1,59
2021/6/4,0.82,1,2,4,3,68.3,5.2,62.07,5.8,73
2021/6/5,0.67,1,2,4,3,66.5,4.6,63.1,6.4,57
2021/6/6,0.59,1,2,4,3,68,5,63.95,6.1,51
2021/6/7,0.71,1,2,4,3,70.6,4.9,64.89,6.3,65
2021/6/8,0.77,1,2,4,3,71.1,5,65.86,6.5,102
2021/6/9,0.88,1,2,4,3,72.8,5.2,66.84,6.2,77
2021/6/10,0.87,1,2,4,3,75.5,4.4,67.89,6.4,88
2021/6/11,0.73,1,2,4,3,75.4,5.2,68.92,6.2,69
2021/6/12,0.45,1,2,4,3,73.5,5.1,69.86,6.4,52
2021/6/13,0.3,1,2,4,3,73.3,3.5,70.58,6.4,26
2021/6/14,0.34,1,2,4,3,74.8,4.7,71.47,6.6,36
2021/6/15,0.52,1,2,4,3,75.5,3.6,72.36,6.4,63
2021/6/16,0.73,1,2,4,3,76.6,4,73.28,6.2,52
2021/6/17,0.81,1,2,4,3,78.7,5.9,74.28,6.4,37
2021/6/18,0.68,1,2,4,3,80.7,7.1,75.29,6.2,35
2021/6/19,0.45,1,2,4,3,80.8,4,76.22,6.5,28
2021/6/20,0.38,1,2,4,3,79.9,5.8,76.94,6.4,17
2021/6/21,0.25,1,2,4,3,77.6,5.3,77.87,6.1,21
2021/6/22,0.36,1,2,4,3,77.4,4.8,78.82,6.3,31
2021/6/23,0.51,1,2,4,3,76.8,5,79.76,6.3,30
2021/6/24,0.7,1,2,4,3,80.1,4.7,80.77,6.4,10
2021/6/25,0.77,1,2,4,3,82.2,5.8,81.79,6.4,56
2021/6/26,0.77,1,2,4,3,79.7,6.4,82.71,6.4,40
2021/6/27,0.76,1,2,4,3,77.7,6.1,83.43,6.5,14
2021/6/28,1.02,1,2,4,3,77,5.2,84.36,6.2,28
2021/6/29,1.08,1,2,4,3,77,5.3,85.29,7,42
2021/6/30,1.24,1,2,4,3,77.9,4.8,86.24,6.4,24
2021/7/1,1.33,1,1,2,3,79,7.9,87.18,6.2,21
2021/7/2,1.25,1,1,2,3,78.1,6.6,88.1,6.6,28
2021/7/3,1.1,1,1,2,3,80.6,5.2,88.97,6.2,22
2021/7/4,1.03,1,1,2,3,81.7,4.8,89.66,6.5,12
2021/7/5,1.2,1,1,2,3,80,6,90.55,6.5,31
2021/7/6,1.51,1,1,2,3,79.7,4.9,91.45,6.1,24
2021/7/7,1.73,1,1,2,3,78.5,5.3,92.35,6.6,14
2021/7/8,1.8,1,1,2,3,78.3,5.5,93.32,6.2,13
2021/7/9,1.59,1,1,2,3,78.5,6.1,94.32,6.2,25
2021/7/10,1.34,1,1,2,3,78.8,9.9,95.26,6.4,12
2021/7/11,1.32,1,1,2,3,72.7,8,95.94,6.2,7
2021/7/12,1.49,1,1,2,3,72.3,7.5,96.88,6.6,13
2021/7/13,1.85,1,1,2,3,73,6.7,97.82,6.2,20
2021/7/14,2.1,3,2,4,3,72.3,8.6,98.76,6.7,23
2021/7/15,2.1,3,2,4,3,76,5.9,99.78,6.2,9
2021/7/16,1.79,3,2,4,3,77.2,5.1,100.77,6.2,11
2021/7/17,1.55,3,2,4,3,78.5,5.1,101.66,6,13
2021/7/18,1.43,3,2,4,3,80.8,5.3,102.4,6.3,3
2021/7/19,1.56,3,2,4,3,82.1,5.3,103.35,6.6,7
2021/7/20,1.73,3,2,4,3,81.6,5.2,104.29,6.2,10
2021/7/21,1.82,3,2,4,3,80.7,5.5,105.25,5.8,21
2021/7/22,1.7,3,2,4,3,83.1,11.1,106.25,6.5,15
2021/7/23,1.37,3,2,4,3,86.8,8.9,107.22,6.2,17
2021/7/24,1.04,3,2,4,3,83.7,6,108.04,6.2,5
2021/7/25,0.93,3,2,4,3,83.3,6.2,108.64,6.2,7
2021/7/26,1.03,3,2,4,3,82.9,7.5,109.58,6.2,22
2021/7/27,1.32,3,2,4,3,82.7,4.3,110.53,6.4,24
2021/7/28,1.54,3,2,4,3,83.9,8.3,111.42,6.2,15
2021/7/29,1.5,3,2,4,3,84,9.3,112.31,6.2,19
2021/7/30,1.19,1,1,1,3,76.4,6.2,113.16,6.2,18
2021/7/31,0.84,1,1,1,3,76.6,4.7,113.88,6.2,16
2021/8/1,0.71,1,1,1,3,80.2,7.1,114.37,6.2,5
2021/8/2,0.86,1,1,1,3,76.8,6.7,115.16,6.2,20
2021/8/3,1.15,1,1,1,3,77.6,5.8,115.93,6.2,27
2021/8/4,1.43,1,1,1,3,81,7.3,116.72,6.2,21
2021/8/5,1.43,1,1,1,3,83.4,8.9,117.48,6.2,27
2021/8/6,1.18,1,1,1,3,80.4,6.5,118.21,6.2,24
2021/8/7,0.86,1,1,1,3,83.9,6.3,118.78,6.2,22
2021/8/8,0.74,1,1,1,3,85.6,5.1,119.21,6.1,11
2021/8/9,0.87,1,1,1,3,86.1,4.5,119.88,6.2,22
2021/8/10,1.17,1,1,1,3,86.9,4.3,120.5,6.4,31
2021/8/11,1.35,1,1,1,3,87,4.4,121.1,6.3,31
2021/8/12,1.32,1,1,1,3,86.5,4.8,121.65,6.3,30
2021/8/13,1.03,1,1,1,3,83.3,8.2,122.14,6.2,45
2021/8/14,0.7,1,1,1,3,80.3,7.3,122.36,6.2,34
2021/8/15,0.6,1,1,1,3,79.1,4.3,122.44,6.4,19
2021/8/16,0.76,1,1,1,3,78.5,4.3,122.83,6.2,24
2021/8/17,1.09,1,1,1,3,79.5,4.6,123.24,6.2,54
2021/8/18,1.38,1,1,1,3,78.7,5.6,123.67,6.2,69
2021/8/19,1.4,1,1,1,3,80.8,5.2,124.07,6.2,55
2021/8/20,1.14,1,1,1,3,78.7,6.1,124.45,6.4,49
2021/8/21,0.84,1,1,1,3,74.7,4.5,124.71,6.6,45
2021/8/22,0.73,1,1,1,3,74.8,4.7,124.9,6.4,23
2021/8/23,0.85,1,1,1,3,76.9,5.2,125.41,6.2,44
2021/8/24,1.14,1,1,1,3,76.3,7.6,125.87,6.2,60
2021/8/25,1.29,1,1,1,3,74.7,8.6,126.36,6.5,59
2021/8/26,1.27,1,1,1,3,71.5,6.5,126.82,6.3,43
2021/8/27,1.01,1,1,1,3,71.7,4.7,127.3,6.2,45
2021/8/28,0.69,1,2,1,3,73,4.2,127.67,6.2,54
2021/8/29,0.56,1,2,1,3,74.2,4.8,127.94,6.2,37
2021/8/30,0.7,1,2,2,3,74.8,4.2,128.52,6.3,53
2021/8/31,0.94,1,2,2,3,75,3.8,129.05,6.2,75
2021/9/1,1.16,1,2,2,3,75.8,4.1,129.57,6.5,69
